cifar10;10;densenet;True;WMEmbeddedSystems;;True;wm_embedded_densenet_200_eps0.1_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;0.1;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;94,101;100;True;0;43;0.237329336;198;0;17930.22878
cifar10;10;densenet;True;WMEmbeddedSystems;;True;wm_embedded_densenet_200_eps0.5_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;0.5;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;94,271;100;True;0;43;0.217720864;199;0;18068.90187
cifar10;10;densenet;True;WMEmbeddedSystems;;True;wm_embedded_densenet_200_eps1.0_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;1;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;94,491;100;True;0;43;0.226568152;192;0;18025.51474
cifar10;10;resnet18;True;WMEmbeddedSystems;;True;wm_embedded_resnet18_200_eps0.1_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;0.1;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;94,912;100;True;0;43;0.208128621;197;0;8928.640676
cifar10;10;resnet18;True;WMEmbeddedSystems;;True;wm_embedded_resnet18_200_eps0.5_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;0.5;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;94,521;100;True;0;43;0.22471033;193;0;9014.298853
cifar10;10;resnet18;True;WMEmbeddedSystems;;True;wm_embedded_resnet18_200_eps1.0_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;1;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;95,092;100;True;0;43;0.204208857;200;0;8999.176492
cifar10;10;resnet34;True;WMEmbeddedSystems;;True;wm_embedded_resnet34_200_eps0.1_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;0.1;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;95,042;100;True;0;43;0.214199539;189;0;14308.30529
cifar10;10;resnet34;True;WMEmbeddedSystems;;True;wm_embedded_resnet34_200_eps0.5_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;0.5;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;94,752;100;True;0;43;0.24315533;187;0;14348.13975
cifar10;10;resnet34;True;WMEmbeddedSystems;;True;wm_embedded_resnet34_200_eps1.0_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;1;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;94,932;100;True;0;43;0.240970519;197;0;14351.32171
cifar10;10;resnet50;True;WMEmbeddedSystems;;True;wm_embedded_resnet50_200_eps0.1_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;0.1;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;94,471;100;True;0;43;0.220476223;186;0;21251.97525
cifar10;10;resnet50;True;WMEmbeddedSystems;;True;wm_embedded_resnet50_200_eps0.5_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;0.5;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;94,391;100;True;0;43;0.238592781;199;0;21274.78524
cifar10;10;resnet50;True;WMEmbeddedSystems;;True;wm_embedded_resnet50_200_eps1.0_numbits128size100_SGD_CosineAnnealingLR_100;100;0.05;;;1;100;128;200;0;64;32;0.1;0.1;SGD;CosineAnnealingLR;50;cuda:3;;[100];save_results_embedded.csv;93,99;100;True;0;43;0.229744303;200;0;21218.51857
mnist;10;simplenet_mnist;True;WMEmbeddedSystems;;True;wm_embedded_simplenet_mnist_50_eps0.1_numbits192size100_SGD_MultiStepLR_100;100;0.05;;;0.1;100;192;50;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:3;;[100];save_results_embedded.csv;99,599;100;True;0;43;0.015796048;25;0;1682.534983
mnist;10;simplenet_mnist;True;WMEmbeddedSystems;;True;wm_embedded_simplenet_mnist_50_eps0.5_numbits192size100_SGD_MultiStepLR_100;100;0.05;;;0.5;100;192;50;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:3;;[100];save_results_embedded.csv;99,519;100;True;0;43;0.016013392;25;0;1669.70385
mnist;10;simplenet_mnist;True;WMEmbeddedSystems;;True;wm_embedded_simplenet_mnist_50_eps1.0_numbits192size100_SGD_MultiStepLR_100;100;0.05;;;1;100;192;50;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:3;;[100];save_results_embedded.csv;99,569;100;True;0;43;0.016285562;42;0;1690.616432
mnist;10;lenet1;True;WMEmbeddedSystems;;True;wm_embedded_lenet1_100_eps0.1_numbits128size100_SGD_MultiStepLR_100;100;0.05;;;0.1;100;128;100;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:2;;[100];save_results_embedded.csv;98,488;100;True;0;43;0.044222503;23;0;466.2015715
mnist;10;lenet1;True;WMEmbeddedSystems;;True;wm_embedded_lenet1_100_eps0.5_numbits128size100_SGD_MultiStepLR_100;100;0.05;;;0.5;100;128;100;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:2;;[100];save_results_embedded.csv;98,868;100;True;0;43;0.041629818;24;0;478.6651356
mnist;10;lenet1;True;WMEmbeddedSystems;;True;wm_embedded_lenet1_100_eps1.0_numbits128size100_SGD_MultiStepLR_100;100;0.05;;;1;100;128;100;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:2;;[100];save_results_embedded.csv;98,978;100;True;0;43;0.033562494;25;0;479.327642
mnist;10;lenet3;True;WMEmbeddedSystems;;True;wm_embedded_lenet3_100_eps0.1_numbits128size100_SGD_MultiStepLR_100;100;0.05;;;0.1;100;128;100;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:2;;[100];save_results_embedded.csv;99,179;100;True;0;43;0.031640503;25;0;508.9832704
mnist;10;lenet3;True;WMEmbeddedSystems;;True;wm_embedded_lenet3_100_eps0.5_numbits128size100_SGD_MultiStepLR_100;100;0.05;;;0.5;100;128;100;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:2;;[100];save_results_embedded.csv;99,339;100;True;0;43;0.026130161;24;0;488.3393531
mnist;10;lenet3;True;WMEmbeddedSystems;;True;wm_embedded_lenet3_100_eps1.0_numbits128size100_SGD_MultiStepLR_100;100;0.05;;;1;100;128;100;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:2;;[100];save_results_embedded.csv;99,229;100;True;0;43;0.023184318;42;0;605.9667256
mnist;10;lenet5;True;WMEmbeddedSystems;;True;wm_embedded_lenet5_100_eps0.1_numbits128size100_SGD_MultiStepLR_100;100;0.05;;;0.1;100;128;100;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:2;;[100];save_results_embedded.csv;99,249;100;True;0;43;0.025821411;23;0;469.7229567
mnist;10;lenet5;True;WMEmbeddedSystems;;True;wm_embedded_lenet5_100_eps0.5_numbits128size100_SGD_MultiStepLR_100;100;0.05;;;0.5;100;128;100;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:2;;[100];save_results_embedded.csv;99,289;100;True;0;43;0.025319839;41;0;590.1326089
mnist;10;lenet5;True;WMEmbeddedSystems;;True;wm_embedded_lenet5_100_eps1.0_numbits128size100_SGD_MultiStepLR_100;100;0.05;;;1;100;128;100;0;64;32;0.1;0.1;SGD;MultiStepLR;50;cuda:2;;[100];save_results_embedded.csv;99,249;100;True;0;43;0.024452774;28;0;505.4256396
